leg,origin_bar,entry_time,entry_price,atr_frozen,momentum_prev,momentum_prev2,vwap_prev,vwap_prev2,upper_barrier,lower_barrier,label,bars_to_label,exit_touch_time
0,103140,2022-02-07 00:30:00,41751.10000000,132.94666667,100.49960412,101.03904154,41613.30363035,41603.66727166,42256.29733333,41500.59340000,1,8,2022-02-07 02:21:00
2,103139,2022-02-07 00:45:00,41736.70000000,134.84444444,101.03904154,101.61501947,41603.66727166,41584.79581561,42249.10888889,41486.27980000,1,7,2022-02-07 02:21:00
1,103140,2022-02-07 00:45:00,41736.70000000,134.84444444,100.49960412,101.03904154,41613.30363035,41603.66727166,42249.10888889,41486.27980000,1,7,2022-02-07 02:21:00
3,103139,2022-02-07 01:00:00,41900.20000000,137.15555556,101.03904154,101.61501947,41603.66727166,41584.79581561,42421.39111111,41648.79880000,1,7,2022-02-07 02:30:00
2,103140,2022-02-07 01:00:00,41900.20000000,137.15555556,100.49960412,101.03904154,41613.30363035,41603.66727166,42421.39111111,41648.79880000,1,7,2022-02-07 02:30:00
3,103140,2022-02-07 01:15:00,41882.30000000,138.65666667,100.49960412,101.03904154,41613.30363035,41603.66727166,42409.19533333,41631.00620000,1,6,2022-02-07 02:30:00
0,103176,2022-02-07 09:30:00,42486.50000000,169.64666667,99.32719125,99.56530797,42147.39056481,42141.61922154,43131.15733333,42231.58100000,1,21,2022-02-07 14:39:00
1,103176,2022-02-07 09:45:00,42278.10000000,171.37000000,99.32719125,99.56530797,42147.39056481,42141.61922154,42929.30600000,42024.43140000,1,19,2022-02-07 14:28:00
2,103176,2022-02-07 10:00:00,42407.60000000,173.83888889,99.32719125,99.56530797,42147.39056481,42141.61922154,43068.18777778,42153.15440000,1,19,2022-02-07 14:32:00
3,103176,2022-02-07 10:15:00,42376.30000000,174.77222222,99.32719125,99.56530797,42147.39056481,42141.61922154,43040.43444444,42122.04220000,1,18,2022-02-07 14:32:00
0,103215,2022-02-07 19:15:00,44161.90000000,209.96555556,101.34459374,101.71436622,42758.47013440,42733.57124828,44959.76911111,43896.92860000,0,7,2022-02-07 20:52:00
1,103215,2022-02-07 19:30:00,44391.80000000,210.95333333,101.34459374,101.71436622,42758.47013440,42733.57124828,45193.42266667,44125.44920000,0,4,2022-02-07 20:27:00
2,103215,2022-02-07 19:45:00,44408.30000000,212.42777778,101.34459374,101.71436622,42758.47013440,42733.57124828,45215.52555556,44141.85020000,0,3,2022-02-07 20:27:00
3,103215,2022-02-07 20:00:00,44231.10000000,213.12555556,101.34459374,101.71436622,42758.47013440,42733.57124828,45040.97711111,43965.71340000,0,4,2022-02-07 20:49:00
0,103222,2022-02-07 21:00:00,44111.60000000,221.73333333,100.80299810,101.04441336,42893.59664715,42877.80664103,44954.18666667,43846.93040000,0,2,2022-02-07 21:20:00
1,103222,2022-02-07 21:15:00,44155.30000000,223.74111111,100.80299810,101.04441336,42893.59664715,42877.80664103,45005.51622222,43890.36820000,0,1,2022-02-07 21:20:00
2,103222,2022-02-07 21:30:00,43837.70000000,226.22888889,100.80299810,101.04441336,42893.59664715,42877.80664103,44697.36977778,43574.67380000,0,12,2022-02-08 00:16:00
0,103224,2022-02-07 21:30:00,43837.70000000,226.22888889,99.21847770,100.51263257,42920.57745536,42909.30285342,44697.36977778,43574.67380000,0,12,2022-02-08 00:16:00
3,103222,2022-02-07 21:45:00,43946.70000000,222.08666667,100.80299810,101.04441336,42893.59664715,42877.80664103,44790.62933333,43683.01980000,0,11,2022-02-08 00:15:00
1,103224,2022-02-07 21:45:00,43946.70000000,222.08666667,99.21847770,100.51263257,42920.57745536,42909.30285342,44790.62933333,43683.01980000,0,11,2022-02-08 00:15:00
2,103224,2022-02-07 22:00:00,44056.40000000,215.54333333,99.21847770,100.51263257,42920.57745536,42909.30285342,44875.46466667,43792.06160000,0,6,2022-02-07 23:28:00
3,103224,2022-02-07 22:15:00,44010.10000000,211.69777778,99.21847770,100.51263257,42920.57745536,42909.30285342,44814.55155556,43746.03940000,0,6,2022-02-07 23:33:00
0,103239,2022-02-08 01:15:00,43927.70000000,202.54444444,99.98247403,100.18773795,43055.61603792,43045.49885317,44697.36888889,43664.13380000,1,19,2022-02-08 05:46:00
1,103239,2022-02-08 01:30:00,43942.20000000,199.90222222,99.98247403,100.18773795,43055.61603792,43045.49885317,44701.82844444,43678.54680000,1,18,2022-02-08 05:46:00
2,103239,2022-02-08 01:45:00,43972.10000000,197.99666667,99.98247403,100.18773795,43055.61603792,43045.49885317,44724.48733333,43708.26740000,1,17,2022-02-08 05:46:00
3,103239,2022-02-08 02:00:00,44022.70000000,194.82888889,99.98247403,100.18773795,43055.61603792,43045.49885317,44763.04977778,43758.56380000,1,16,2022-02-08 05:48:00
0,103261,2022-02-08 06:45:00,44667.10000000,207.44333333,101.83600652,102.65109874,43372.20103344,43348.63339180,45455.38466667,44399.09740000,0,6,2022-02-08 08:12:00
1,103261,2022-02-08 07:00:00,44778.80000000,208.70888889,101.83600652,102.65109874,43372.20103344,43348.63339180,45571.89377778,44510.12720000,0,5,2022-02-08 08:08:00
2,103261,2022-02-08 07:15:00,44750.00000000,210.20444444,101.83600652,102.65109874,43372.20103344,43348.63339180,45548.77688889,44481.50000000,0,4,2022-02-08 08:08:00
3,103261,2022-02-08 07:30:00,44798.00000000,211.13888889,101.83600652,102.65109874,43372.20103344,43348.63339180,45600.32777778,44529.21200000,0,3,2022-02-08 08:08:00
0,103267,2022-02-08 08:15:00,44315.60000000,217.02555556,100.26562829,101.79083631,43453.21260975,43437.89802259,45140.29711111,44049.70640000,0,2,2022-02-08 08:34:00
1,103267,2022-02-08 08:30:00,44196.30000000,216.99777778,100.26562829,101.79083631,43453.21260975,43437.89802259,45020.89155556,43931.12220000,0,2,2022-02-08 08:53:00
2,103267,2022-02-08 08:45:00,44102.10000000,218.12000000,100.26562829,101.79083631,43453.21260975,43437.89802259,44930.95600000,43837.48740000,0,2,2022-02-08 09:10:00
0,103269,2022-02-08 08:45:00,44102.10000000,218.12000000,99.46974789,99.66651935,43471.77278789,43463.30462528,44930.95600000,43837.48740000,0,2,2022-02-08 09:10:00
3,103267,2022-02-08 09:00:00,44001.50000000,221.11444444,100.26562829,101.79083631,43453.21260975,43437.89802259,44841.73488889,43737.49100000,0,1,2022-02-08 09:10:00
1,103269,2022-02-08 09:00:00,44001.50000000,221.11444444,99.46974789,99.66651935,43471.77278789,43463.30462528,44841.73488889,43737.49100000,0,1,2022-02-08 09:10:00
2,103269,2022-02-08 09:15:00,43587.70000000,225.55666667,99.46974789,99.66651935,43471.77278789,43463.30462528,44444.81533333,43326.17380000,0,13,2022-02-08 12:24:00
0,103271,2022-02-08 09:15:00,43587.70000000,225.55666667,98.12518995,99.33563442,43483.15894681,43479.17616542,44444.81533333,43326.17380000,0,13,2022-02-08 12:24:00
3,103269,2022-02-08 09:30:00,43841.10000000,227.60000000,99.46974789,99.66651935,43471.77278789,43463.30462528,44705.98000000,43578.05340000,0,3,2022-02-08 10:14:00
1,103271,2022-02-08 09:30:00,43841.10000000,227.60000000,98.12518995,99.33563442,43483.15894681,43479.17616542,44705.98000000,43578.05340000,0,3,2022-02-08 10:14:00
2,103271,2022-02-08 09:45:00,44109.80000000,229.89444444,98.12518995,99.33563442,43483.15894681,43479.17616542,44983.39888889,43845.14120000,0,1,2022-02-08 09:51:00
3,103271,2022-02-08 10:00:00,43826.90000000,233.66000000,98.12518995,99.33563442,43483.15894681,43479.17616542,44714.80800000,43563.93860000,0,1,2022-02-08 10:14:00
0,103284,2022-02-08 12:30:00,43260.90000000,248.83666667,98.31354707,99.21886160,43590.36979121,43588.75517613,44206.47933333,43001.33460000,0,12,2022-02-08 15:16:00
1,103284,2022-02-08 12:45:00,43301.70000000,250.52444444,98.31354707,99.21886160,43590.36979121,43588.75517613,44253.69288889,43041.88980000,0,10,2022-02-08 15:14:00
2,103284,2022-02-08 13:00:00,43426.80000000,251.72222222,98.31354707,99.21886160,43590.36979121,43588.75517613,44383.34444444,43166.23920000,0,9,2022-02-08 15:09:00
3,103284,2022-02-08 13:15:00,43404.80000000,248.70444444,98.31354707,99.21886160,43590.36979121,43588.75517613,44349.87688889,43144.37120000,0,8,2022-02-08 15:09:00
0,103296,2022-02-08 15:30:00,43203.80000000,246.63444444,98.10840025,98.24620273,43665.81261921,43665.24664008,44141.01088889,42944.57720000,0,6,2022-02-08 16:57:00
1,103296,2022-02-08 15:45:00,43268.80000000,247.52888889,98.10840025,98.24620273,43665.81261921,43665.24664008,44209.40977778,43009.18720000,0,5,2022-02-08 16:56:00
2,103296,2022-02-08 16:00:00,43419.50000000,247.81777778,98.10840025,98.24620273,43665.81261921,43665.24664008,44361.20755556,43158.98300000,0,4,2022-02-08 16:51:00
3,103296,2022-02-08 16:15:00,43509.90000000,248.78888889,98.10840025,98.24620273,43665.81261921,43665.24664008,44455.29777778,43248.84060000,0,3,2022-02-08 16:49:00
0,103302,2022-02-08 17:00:00,42999.90000000,253.63444444,98.86420593,100.16726261,43689.86629464,43687.16646978,43963.71088889,42741.90060000,0,3,2022-02-08 17:34:00
1,103302,2022-02-08 17:15:00,42962.00000000,254.01555556,98.86420593,100.16726261,43689.86629464,43687.16646978,43927.25911111,42704.22800000,0,2,2022-02-08 17:34:00
2,103302,2022-02-08 17:30:00,42847.70000000,253.99111111,98.86420593,100.16726261,43689.86629464,43687.16646978,43812.86622222,42590.61380000,1,13,2022-02-08 20:31:00
3,103302,2022-02-08 17:45:00,42860.70000000,254.85333333,98.86420593,100.16726261,43689.86629464,43687.16646978,43829.14266667,42603.53580000,1,12,2022-02-08 20:31:00
0,103305,2022-02-08 17:45:00,42860.70000000,254.85333333,98.13577135,98.27029457,43687.13905545,43686.77974931,43829.14266667,42603.53580000,1,12,2022-02-08 20:31:00
1,103305,2022-02-08 18:00:00,43001.20000000,254.82444444,98.13577135,98.27029457,43687.13905545,43686.77974931,43969.53288889,42743.19280000,0,6,2022-02-08 19:27:00
2,103305,2022-02-08 18:15:00,43121.70000000,255.19444444,98.13577135,98.27029457,43687.13905545,43686.77974931,44091.43888889,42862.96980000,0,5,2022-02-08 19:26:00
3,103305,2022-02-08 18:30:00,43128.00000000,255.09444444,98.13577135,98.27029457,43687.13905545,43686.77974931,44097.35888889,42869.23200000,0,4,2022-02-08 19:26:00
0,103339,2022-02-09 02:15:00,43351.00000000,281.84666667,98.58446918,99.67723984,43893.18945679,43883.93719579,44422.01733333,43090.89400000,1,44,2022-02-09 13:13:00
1,103339,2022-02-09 02:30:00,43324.80000000,281.50888889,98.58446918,99.67723984,43893.18945679,43883.93719579,44394.53377778,43064.85120000,1,43,2022-02-09 13:13:00
2,103339,2022-02-09 02:45:00,43186.10000000,282.73444444,98.58446918,99.67723984,43893.18945679,43883.93719579,44260.49088889,42926.98340000,1,40,2022-02-09 12:43:00
3,103339,2022-02-09 03:00:00,43318.30000000,283.27444444,98.58446918,99.67723984,43893.18945679,43883.93719579,44394.74288889,43058.39020000,1,41,2022-02-09 13:13:00
0,103439,2022-02-10 03:15:00,43617.50000000,212.93888889,98.30481355,98.70010164,43807.63043594,43805.06585850,44426.66777778,43355.79500000,1,25,2022-02-10 09:22:00
1,103439,2022-02-10 03:30:00,43707.80000000,213.45000000,98.30481355,98.70010164,43807.63043594,43805.06585850,44518.91000000,43445.55320000,1,27,2022-02-10 10:14:00
2,103439,2022-02-10 03:45:00,43730.20000000,211.40555556,98.30481355,98.70010164,43807.63043594,43805.06585850,44533.54111111,43467.81880000,1,26,2022-02-10 10:14:00
3,103439,2022-02-10 04:00:00,43765.50000000,209.73222222,98.30481355,98.70010164,43807.63043594,43805.06585850,44562.48244444,43502.90700000,1,25,2022-02-10 10:14:00
0,103481,2022-02-10 13:45:00,43755.50000000,209.23333333,98.30782261,100.96398110,43968.96346935,43964.44860057,44550.58666667,43492.96700000,0,2,2022-02-10 14:01:00
1,103481,2022-02-10 14:00:00,43617.10000000,209.95888889,98.30782261,100.96398110,43968.96346935,43964.44860057,44414.94377778,43355.39740000,0,1,2022-02-10 14:02:00
2,103481,2022-02-10 14:15:00,43355.80000000,212.45666667,98.30782261,100.96398110,43968.96346935,43964.44860057,44163.13533333,43095.66520000,1,3,2022-02-10 14:59:00
3,103481,2022-02-10 14:30:00,43585.40000000,214.10666667,98.30782261,100.96398110,43968.96346935,43964.44860057,44399.00533333,43323.88760000,1,3,2022-02-10 15:00:00
0,103485,2022-02-10 14:45:00,43673.30000000,212.43111111,97.63018237,97.90951568,43972.56949490,43969.45814144,44480.53822222,43411.26020000,1,2,2022-02-10 15:02:00
1,103485,2022-02-10 15:00:00,44328.50000000,218.26333333,97.63018237,97.90951568,43972.56949490,43969.45814144,45157.90066667,44062.52900000,1,1,2022-02-10 15:04:00
2,103485,2022-02-10 15:15:00,44829.00000000,227.13000000,97.63018237,97.90951568,43972.56949490,43969.45814144,45692.09400000,44560.02600000,1,9,2022-02-10 17:15:00
3,103485,2022-02-10 15:30:00,44983.50000000,228.51333333,97.63018237,97.90951568,43972.56949490,43969.45814144,45851.85066667,44713.59900000,0,15,2022-02-10 19:14:00
0,103490,2022-02-10 16:00:00,44923.50000000,240.94000000,100.38103965,101.06674564,44061.65070191,44043.05522893,45839.07200000,44653.95900000,0,13,2022-02-10 19:14:00
1,103490,2022-02-10 16:15:00,44984.30000000,242.03000000,100.38103965,101.06674564,44061.65070191,44043.05522893,45904.01400000,44714.39420000,0,12,2022-02-10 19:14:00
2,103490,2022-02-10 16:30:00,45416.00000000,246.31666667,100.38103965,101.06674564,44061.65070191,44043.05522893,46352.00333333,45143.50400000,0,1,2022-02-10 16:35:00
3,103490,2022-02-10 16:45:00,45140.20000000,248.63666667,100.38103965,101.06674564,44061.65070191,44043.05522893,46085.01933333,44869.35880000,0,8,2022-02-10 18:38:00
0,103501,2022-02-10 18:45:00,45086.10000000,260.44444444,100.57708695,101.32953531,44222.47987119,44213.11935995,46075.78888889,44815.58340000,0,2,2022-02-10 19:09:00
1,103501,2022-02-10 19:00:00,45183.10000000,260.66555556,100.57708695,101.32953531,44222.47987119,44213.11935995,46173.62911111,44912.00140000,0,1,2022-02-10 19:05:00
2,103501,2022-02-10 19:15:00,44612.00000000,265.26111111,100.57708695,101.32953531,44222.47987119,44213.11935995,45619.99222222,44344.32800000,0,3,2022-02-10 19:59:00
0,103503,2022-02-10 19:15:00,44612.00000000,265.26111111,98.28403618,100.43014721,44240.77765218,44232.11194505,45619.99222222,44344.32800000,0,3,2022-02-10 19:59:00
3,103501,2022-02-10 19:30:00,44563.90000000,266.13222222,100.57708695,101.32953531,44222.47987119,44213.11935995,45575.20244444,44296.51660000,0,3,2022-02-10 20:01:00
1,103503,2022-02-10 19:30:00,44563.90000000,266.13222222,98.28403618,100.43014721,44240.77765218,44232.11194505,45575.20244444,44296.51660000,0,3,2022-02-10 20:01:00
2,103503,2022-02-10 19:45:00,44632.80000000,267.14000000,98.28403618,100.43014721,44240.77765218,44232.11194505,45647.93200000,44365.00320000,0,1,2022-02-10 19:59:00
3,103503,2022-02-10 20:00:00,44406.50000000,270.85555556,98.28403618,100.43014721,44240.77765218,44232.11194505,45435.75111111,44140.06100000,0,2,2022-02-10 20:23:00
0,103506,2022-02-10 20:00:00,44406.50000000,270.85555556,97.61708489,99.41293499,44259.42764801,44251.87429996,45435.75111111,44140.06100000,0,2,2022-02-10 20:23:00
1,103506,2022-02-10 20:15:00,44509.40000000,274.38888889,97.61708489,99.41293499,44259.42764801,44251.87429996,45552.07777778,44242.34360000,0,1,2022-02-10 20:21:00
2,103506,2022-02-10 20:30:00,44178.60000000,278.84555556,97.61708489,99.41293499,44259.42764801,44251.87429996,45238.21311111,43913.52840000,0,1,2022-02-10 20:36:00
0,103508,2022-02-10 20:30:00,44178.60000000,278.84555556,97.36685517,98.59973638,44279.49792269,44271.19564826,45238.21311111,43913.52840000,0,1,2022-02-10 20:36:00
3,103506,2022-02-10 20:45:00,43838.00000000,281.91666667,97.61708489,99.41293499,44259.42764801,44251.87429996,44909.28333333,43574.97200000,0,12,2022-02-10 23:32:00
1,103508,2022-02-10 20:45:00,43838.00000000,281.91666667,97.36685517,98.59973638,44279.49792269,44271.19564826,44909.28333333,43574.97200000,0,12,2022-02-10 23:32:00
0,103509,2022-02-10 20:45:00,43838.00000000,281.91666667,96.06329408,97.36685517,44283.49113500,44279.49792269,44909.28333333,43574.97200000,0,12,2022-02-10 23:32:00
2,103508,2022-02-10 21:00:00,44071.50000000,283.27888889,97.36685517,98.59973638,44279.49792269,44271.19564826,45147.95977778,43807.07100000,0,2,2022-02-10 21:17:00
1,103509,2022-02-10 21:00:00,44071.50000000,283.27888889,96.06329408,97.36685517,44283.49113500,44279.49792269,45147.95977778,43807.07100000,0,2,2022-02-10 21:17:00
3,103508,2022-02-10 21:15:00,43990.10000000,282.68222222,97.36685517,98.59973638,44279.49792269,44271.19564826,45064.29244444,43726.15940000,0,3,2022-02-10 21:54:00
2,103509,2022-02-10 21:15:00,43990.10000000,282.68222222,96.06329408,97.36685517,44283.49113500,44279.49792269,45064.29244444,43726.15940000,0,3,2022-02-10 21:54:00
3,103509,2022-02-10 21:30:00,44086.70000000,285.98444444,96.06329408,97.36685517,44283.49113500,44279.49792269,45173.44088889,43822.17980000,0,2,2022-02-10 21:54:00
0,103588,2022-02-11 16:30:00,43586.90000000,278.31444444,99.97018342,100.19085461,43952.19338898,43951.43353425,44644.49488889,43325.37860000,0,9,2022-02-11 18:31:00
1,103588,2022-02-11 16:45:00,43589.30000000,276.57222222,99.97018342,100.19085461,43952.19338898,43951.43353425,44640.27444444,43327.76420000,0,8,2022-02-11 18:31:00
2,103588,2022-02-11 17:00:00,43625.70000000,275.88888889,99.97018342,100.19085461,43952.19338898,43951.43353425,44674.07777778,43363.94580000,0,4,2022-02-11 17:52:00
3,103588,2022-02-11 17:15:00,43607.50000000,274.61666667,99.97018342,100.19085461,43952.19338898,43951.43353425,44651.04333333,43345.85500000,0,5,2022-02-11 18:17:00
0,103667,2022-02-12 12:15:00,42341.60000000,243.77333333,99.91457792,100.49528050,42999.08823025,42997.53122579,43267.93866667,42087.55040000,0,7,2022-02-12 13:57:00
1,103667,2022-02-12 12:30:00,42429.90000000,241.98111111,99.91457792,100.49528050,42999.08823025,42997.53122579,43349.42822222,42175.32060000,0,5,2022-02-12 13:38:00
2,103667,2022-02-12 12:45:00,42280.80000000,240.14777778,99.91457792,100.49528050,42999.08823025,42997.53122579,43193.36155556,42027.11520000,0,6,2022-02-12 14:12:00
3,103667,2022-02-12 13:00:00,42370.10000000,238.43111111,99.91457792,100.49528050,42999.08823025,42997.53122579,43276.13822222,42115.87940000,0,4,2022-02-12 13:55:00
0,103769,2022-02-14 13:45:00,42376.00000000,189.52222222,100.58008716,101.35714405,42120.30329918,42118.45301767,43096.18444444,42121.74400000,0,22,2022-02-14 19:04:00
1,103769,2022-02-14 14:00:00,42465.10000000,189.63777778,100.58008716,101.35714405,42120.30329918,42118.45301767,43185.72355556,42210.30940000,0,20,2022-02-14 18:55:00
2,103769,2022-02-14 14:15:00,42563.40000000,189.51444444,100.58008716,101.35714405,42120.30329918,42118.45301767,43283.55488889,42308.01960000,0,19,2022-02-14 18:53:00
3,103769,2022-02-14 14:30:00,42728.50000000,190.71666667,100.58008716,101.35714405,42120.30329918,42118.45301767,43453.22333333,42472.12900000,0,2,2022-02-14 14:59:00
0,103791,2022-02-14 19:15:00,42042.80000000,189.79111111,98.89700953,99.36634493,42272.84055069,42271.83812455,42764.00622222,41790.54320000,0,1,2022-02-14 19:25:00
1,103791,2022-02-14 19:30:00,42069.00000000,191.68444444,98.89700953,99.36634493,42272.84055069,42271.83812455,42797.40088889,41816.58600000,1,25,2022-02-15 01:31:00
2,103791,2022-02-14 19:45:00,42082.30000000,194.10444444,98.89700953,99.36634493,42272.84055069,42271.83812455,42819.89688889,41829.80620000,1,24,2022-02-15 01:31:00
3,103791,2022-02-14 20:00:00,42085.90000000,194.05777778,98.89700953,99.36634493,42272.84055069,42271.83812455,42823.31955556,41833.38460000,1,23,2022-02-15 01:31:00
0,103808,2022-02-14 23:30:00,42649.20000000,180.97666667,101.34422591,101.46310977,42272.04630480,42268.94764257,43336.91133333,42393.30480000,1,9,2022-02-15 01:36:00
1,103808,2022-02-14 23:45:00,42612.00000000,179.62000000,101.34422591,101.46310977,42272.04630480,42268.94764257,43294.55600000,42356.32800000,1,8,2022-02-15 01:35:00
2,103808,2022-02-15 00:00:00,42494.60000000,176.73000000,101.34422591,101.46310977,42272.04630480,42268.94764257,43166.17400000,42239.63240000,1,7,2022-02-15 01:35:00
3,103808,2022-02-15 00:15:00,42544.60000000,174.55111111,101.34422591,101.46310977,42272.04630480,42268.94764257,43207.89422222,42289.33240000,1,6,2022-02-15 01:35:00
0,103880,2022-02-15 17:30:00,43834.40000000,182.66444444,98.92331891,99.67772992,42995.85356009,42987.68826804,44528.52488889,43571.39360000,1,25,2022-02-15 23:39:00
1,103880,2022-02-15 17:45:00,43942.90000000,181.00111111,98.92331891,99.67772992,42995.85356009,42987.68826804,44630.70422222,43679.24260000,1,24,2022-02-15 23:39:00
2,103880,2022-02-15 18:00:00,43902.80000000,178.62666667,98.92331891,99.67772992,42995.85356009,42987.68826804,44581.58133333,43639.38320000,1,23,2022-02-15 23:39:00
3,103880,2022-02-15 18:15:00,43908.70000000,175.76777778,98.92331891,99.67772992,42995.85356009,42987.68826804,44576.61755556,43645.24780000,1,22,2022-02-15 23:39:00
0,103913,2022-02-16 01:45:00,43956.70000000,169.72000000,99.73861014,100.35620296,43398.70798328,43385.14521105,44601.63600000,43692.95980000,0,11,2022-02-16 04:18:00
1,103913,2022-02-16 02:00:00,43955.70000000,169.76222222,99.73861014,100.35620296,43398.70798328,43385.14521105,44600.79644444,43691.96580000,0,10,2022-02-16 04:18:00
2,103913,2022-02-16 02:15:00,43998.60000000,169.65555556,99.73861014,100.35620296,43398.70798328,43385.14521105,44643.29111111,43734.60840000,0,9,2022-02-16 04:18:00
3,103913,2022-02-16 02:30:00,43954.60000000,169.34000000,99.73861014,100.35620296,43398.70798328,43385.14521105,44598.09200000,43690.87240000,0,8,2022-02-16 04:18:00
0,103924,2022-02-16 04:30:00,43679.30000000,170.40111111,98.91703535,99.42855590,43548.19162360,43536.46960216,44326.82422222,43417.22420000,0,42,2022-02-16 14:51:00
1,103924,2022-02-16 04:45:00,43814.20000000,170.74555556,98.91703535,99.42855590,43548.19162360,43536.46960216,44463.03311111,43551.31480000,0,39,2022-02-16 14:26:00
