ticket,signal_time,leg,open_time,close_time,entry_price,exit_price,exit_reason,pl_pct,R,bars_held
13581,2022-02-25 23:45:00,2,2022-02-26 00:15:00,2022-02-26 03:15:00,39189.1000,39240.7469,Stop,0.1318,0.2196,12
13582,2022-02-26 00:00:00,2,2022-02-26 00:30:00,2022-02-26 03:15:00,39304.3000,39241.8362,Stop,-0.1589,-0.2649,11
13583,2022-02-25 23:45:00,3,2022-02-26 00:30:00,2022-02-26 03:15:00,39304.3000,39241.8362,Stop,-0.1589,-0.2649,11
13584,2022-02-26 00:00:00,3,2022-02-26 00:45:00,2022-02-26 01:30:00,39822.3000,39583.3662,Stop,-0.6000,-1.0000,3
13585,2022-02-26 04:00:00,0,2022-02-26 04:00:00,2022-02-26 05:30:00,39339.7000,39103.6618,Stop,-0.6000,-1.0000,6
13586,2022-02-26 04:00:00,1,2022-02-26 04:15:00,2022-02-26 05:30:00,39323.7000,39087.7578,Stop,-0.6000,-1.0000,5
13587,2022-02-26 04:00:00,2,2022-02-26 04:30:00,2022-02-26 05:30:00,39339.0000,39102.9660,Stop,-0.6000,-1.0000,4
13588,2022-02-26 04:00:00,3,2022-02-26 04:45:00,2022-02-26 05:30:00,39363.2000,39127.0208,Stop,-0.6000,-1.0000,3
13589,2022-02-26 05:45:00,0,2022-02-26 05:45:00,2022-02-26 08:45:00,39069.2000,38834.7848,Stop,-0.6000,-1.0000,12
13590,2022-02-26 05:45:00,1,2022-02-26 06:00:00,2022-02-26 08:45:00,38964.5000,38730.7130,Stop,-0.6000,-1.0000,11
13591,2022-02-26 05:45:00,2,2022-02-26 06:15:00,2022-02-26 08:45:00,39021.9000,38787.7686,Stop,-0.6000,-1.0000,10
13592,2022-02-26 05:45:00,3,2022-02-26 06:30:00,2022-02-26 08:45:00,39099.0000,38864.4060,Stop,-0.6000,-1.0000,9
13593,2022-02-26 09:00:00,0,2022-02-26 09:00:00,2022-02-27 01:00:00,38737.2000,38671.5438,Stop,-0.1695,-0.2825,64
13594,2022-02-26 09:00:00,1,2022-02-26 09:15:00,2022-02-27 01:00:00,38656.6000,38672.4727,Stop,0.0411,0.0684,63
13595,2022-02-26 09:00:00,2,2022-02-26 09:30:00,2022-02-27 01:00:00,38843.5000,38670.7247,Stop,-0.4448,-0.7413,62
13596,2022-02-26 09:00:00,3,2022-02-26 09:45:00,2022-02-27 01:00:00,38911.5000,38678.0310,Stop,-0.6000,-1.0000,61
13597,2022-02-27 05:45:00,0,2022-02-27 05:45:00,2022-02-27 13:30:00,38642.4000,39176.3104,Stop,1.3817,2.3028,31
13598,2022-02-27 05:45:00,1,2022-02-27 06:00:00,2022-02-27 13:30:00,38556.5000,39176.6440,Stop,1.6084,2.6807,30
13599,2022-02-27 05:45:00,2,2022-02-27 06:15:00,2022-02-27 13:30:00,38663.4000,39177.0747,Stop,1.3286,2.2143,29
13600,2022-02-27 05:45:00,3,2022-02-27 06:30:00,2022-02-27 13:30:00,38671.4000,39183.3573,Stop,1.3239,2.2064,28
13601,2022-02-27 15:45:00,0,2022-02-27 15:45:00,2022-02-27 18:00:00,39117.8000,38883.0932,Stop,-0.6000,-1.0000,9
13602,2022-02-27 15:45:00,1,2022-02-27 16:00:00,2022-02-27 16:15:00,39317.0000,39081.0980,Stop,-0.6000,-1.0000,1
13603,2022-02-27 15:45:00,2,2022-02-27 16:15:00,2022-02-27 17:45:00,39189.8000,38954.6612,Stop,-0.6000,-1.0000,6
13604,2022-02-27 15:45:00,3,2022-02-27 16:30:00,2022-02-27 18:00:00,39075.5000,38841.0470,Stop,-0.6000,-1.0000,6
13605,2022-02-28 15:15:00,0,2022-02-28 15:15:00,2022-02-28 22:45:00,39728.9000,43092.8989,Stop,8.4674,14.1123,30
13606,2022-02-28 15:15:00,1,2022-02-28 15:30:00,2022-02-28 22:45:00,40425.1000,43059.8684,Stop,6.5177,10.8628,29
13607,2022-02-28 15:15:00,2,2022-02-28 15:45:00,2022-02-28 22:45:00,40479.2000,43055.2831,Stop,6.3640,10.6066,28
13608,2022-02-28 15:15:00,3,2022-02-28 16:00:00,2022-02-28 22:45:00,40785.8000,43044.4320,Stop,5.5378,9.2297,27
13609,2022-02-28 23:00:00,0,2022-02-28 23:00:00,2022-03-01 14:30:00,42973.8000,43838.9489,Stop,2.0132,3.3553,62
13610,2022-02-28 23:00:00,1,2022-02-28 23:15:00,2022-02-28 23:15:00,43226.4000,42967.0416,Stop,-0.6000,-1.0000,0
13611,2022-02-28 23:00:00,2,2022-02-28 23:30:00,2022-03-01 14:30:00,43080.9000,43826.4764,Stop,1.7306,2.8844,60
13612,2022-02-28 23:00:00,3,2022-02-28 23:45:00,2022-03-01 03:15:00,43112.5000,42853.8250,Stop,-0.6000,-1.0000,14
13613,2022-03-01 14:45:00,0,2022-03-01 14:45:00,2022-03-01 14:45:00,44094.5000,43829.9330,Stop,-0.6000,-1.0000,0
13614,2022-03-01 15:00:00,0,2022-03-01 15:00:00,2022-03-01 15:45:00,43776.7000,43514.0398,Stop,-0.6000,-1.0000,3
13615,2022-03-01 14:45:00,1,2022-03-01 15:00:00,2022-03-01 15:45:00,43776.7000,43514.0398,Stop,-0.6000,-1.0000,3
13616,2022-03-01 15:00:00,1,2022-03-01 15:15:00,2022-03-01 15:45:00,43661.9000,43399.9286,Stop,-0.6000,-1.0000,2
13617,2022-03-01 14:45:00,2,2022-03-01 15:15:00,2022-03-01 15:45:00,43661.9000,43399.9286,Stop,-0.6000,-1.0000,2
13618,2022-03-01 15:00:00,2,2022-03-01 15:30:00,2022-03-01 15:30:00,43861.0000,43597.8340,Stop,-0.6000,-1.0000,0
13619,2022-03-01 14:45:00,3,2022-03-01 15:30:00,2022-03-01 15:30:00,43861.0000,43597.8340,Stop,-0.6000,-1.0000,0
13620,2022-03-01 15:00:00,3,2022-03-01 15:45:00,2022-03-01 16:45:00,43540.9000,43279.6546,Stop,-0.6000,-1.0000,4
13621,2022-03-01 16:00:00,0,2022-03-01 16:00:00,2022-03-01 16:30:00,43630.3000,43368.5182,Stop,-0.6000,-1.0000,2
13622,2022-03-01 16:00:00,1,2022-03-01 16:15:00,2022-03-01 16:30:00,43627.3000,43365.5362,Stop,-0.6000,-1.0000,1
13623,2022-03-01 16:00:00,2,2022-03-01 16:30:00,2022-03-01 16:30:00,43589.1000,43327.5654,Stop,-0.6000,-1.0000,0
13624,2022-03-01 16:45:00,0,2022-03-01 16:45:00,2022-03-02 13:15:00,43437.4000,43624.5249,Stop,0.4308,0.7180,82
13625,2022-03-01 16:00:00,3,2022-03-01 16:45:00,2022-03-02 13:15:00,43437.4000,43624.5249,Stop,0.4308,0.7180,82
13626,2022-03-01 16:45:00,1,2022-03-01 17:00:00,2022-03-02 13:15:00,43342.3000,43623.4651,Stop,0.6487,1.0812,81
13627,2022-03-01 16:45:00,2,2022-03-01 17:15:00,2022-03-02 13:15:00,43422.6000,43623.1147,Stop,0.4618,0.7696,80
13628,2022-03-01 16:45:00,3,2022-03-01 17:30:00,2022-03-02 13:15:00,43453.5000,43622.4856,Stop,0.3889,0.6481,79
13629,2022-03-02 13:30:00,0,2022-03-02 13:30:00,2022-03-02 13:30:00,43660.2000,43398.2388,Stop,-0.6000,-1.0000,0
13630,2022-03-02 13:45:00,0,2022-03-02 13:45:00,2022-03-02 15:15:00,43354.4000,44310.9049,Stop,2.2062,3.6771,6
13631,2022-03-02 13:30:00,1,2022-03-02 13:45:00,2022-03-02 15:15:00,43354.4000,44310.9049,Stop,2.2062,3.6771,6
13632,2022-03-02 13:45:00,1,2022-03-02 14:00:00,2022-03-02 15:15:00,43485.9000,44317.2256,Stop,1.9117,3.1862,5
13633,2022-03-02 13:30:00,2,2022-03-02 14:00:00,2022-03-02 15:15:00,43485.9000,44317.2256,Stop,1.9117,3.1862,5
13634,2022-03-02 13:45:00,2,2022-03-02 14:15:00,2022-03-02 15:15:00,43623.0000,44322.4189,Stop,1.6033,2.6722,4
13635,2022-03-02 13:30:00,3,2022-03-02 14:15:00,2022-03-02 15:15:00,43623.0000,44322.4189,Stop,1.6033,2.6722,4
13636,2022-03-02 13:45:00,3,2022-03-02 14:30:00,2022-03-02 15:15:00,43706.3000,44328.8578,Stop,1.4244,2.3740,3
13637,2022-03-02 15:45:00,0,2022-03-02 15:45:00,2022-03-02 17:45:00,44165.8000,43900.8052,Stop,-0.6000,-1.0000,8
13638,2022-03-02 15:45:00,1,2022-03-02 16:00:00,2022-03-02 17:45:00,44169.9000,43904.8806,Stop,-0.6000,-1.0000,7
13639,2022-03-02 15:45:00,2,2022-03-02 16:15:00,2022-03-02 17:15:00,44428.3000,44161.7302,Stop,-0.6000,-1.0000,4
13640,2022-03-02 15:45:00,3,2022-03-02 16:30:00,2022-03-02 17:15:00,44335.3000,44069.2882,Stop,-0.6000,-1.0000,3
13641,2022-03-02 18:00:00,0,2022-03-02 18:00:00,2022-03-03 03:45:00,43745.7000,43483.2258,Stop,-0.6000,-1.0000,39
13642,2022-03-02 18:00:00,1,2022-03-02 18:15:00,2022-03-02 18:30:00,43849.4000,43586.3036,Stop,-0.6000,-1.0000,1
13643,2022-03-02 18:00:00,2,2022-03-02 18:30:00,2022-03-02 19:15:00,43777.6000,43514.9344,Stop,-0.6000,-1.0000,3
13644,2022-03-02 18:00:00,3,2022-03-02 18:45:00,2022-03-03 03:45:00,43607.2000,43345.5568,Stop,-0.6000,-1.0000,36
13645,2022-03-03 04:15:00,0,2022-03-03 04:15:00,2022-03-03 06:00:00,43326.3000,43066.3422,Stop,-0.6000,-1.0000,7
13646,2022-03-03 04:15:00,1,2022-03-03 04:30:00,2022-03-03 06:00:00,43376.2000,43115.9428,Stop,-0.6000,-1.0000,6
13647,2022-03-03 04:15:00,2,2022-03-03 04:45:00,2022-03-03 06:00:00,43295.3000,43035.5282,Stop,-0.6000,-1.0000,5
13648,2022-03-03 04:15:00,3,2022-03-03 05:00:00,2022-03-03 06:00:00,43393.4000,43133.0396,Stop,-0.6000,-1.0000,4
13649,2022-03-03 08:00:00,0,2022-03-03 08:00:00,2022-03-03 09:00:00,43520.2000,43259.0788,Stop,-0.6000,-1.0000,4
13650,2022-03-03 08:00:00,1,2022-03-03 08:15:00,2022-03-03 08:30:00,43629.9000,43368.1206,Stop,-0.6000,-1.0000,1
13651,2022-03-03 08:00:00,2,2022-03-03 08:30:00,2022-03-03 09:00:00,43509.7000,43248.6418,Stop,-0.6000,-1.0000,2
13652,2022-03-03 08:00:00,3,2022-03-03 08:45:00,2022-03-03 10:30:00,43393.5000,43133.1390,Stop,-0.6000,-1.0000,7
13653,2022-03-06 16:00:00,0,2022-03-06 16:00:00,2022-03-06 18:45:00,38820.9000,38789.9891,Stop,-0.0796,-0.1327,11
13654,2022-03-06 16:00:00,1,2022-03-06 16:15:00,2022-03-06 17:00:00,39167.5000,38932.4950,Stop,-0.6000,-1.0000,3
13655,2022-03-06 16:00:00,2,2022-03-06 16:30:00,2022-03-06 17:00:00,39243.9000,39008.4366,Stop,-0.6000,-1.0000,2
13656,2022-03-06 16:00:00,3,2022-03-06 16:45:00,2022-03-06 18:30:00,39099.9000,38865.3006,Stop,-0.6000,-1.0000,7
13657,2022-03-06 21:45:00,0,2022-03-06 21:45:00,2022-03-06 23:00:00,38985.2000,38751.2888,Stop,-0.6000,-1.0000,5
13658,2022-03-06 21:45:00,1,2022-03-06 22:00:00,2022-03-06 23:00:00,39032.3000,38798.1062,Stop,-0.6000,-1.0000,4
13659,2022-03-06 21:45:00,2,2022-03-06 22:15:00,2022-03-06 23:00:00,39087.9000,38853.3726,Stop,-0.6000,-1.0000,3
13660,2022-03-06 21:45:00,3,2022-03-06 22:30:00,2022-03-06 23:00:00,39114.9000,38880.2106,Stop,-0.6000,-1.0000,2
13661,2022-03-07 14:00:00,0,2022-03-07 14:00:00,2022-03-07 15:15:00,38981.9000,38748.0086,Stop,-0.6000,-1.0000,5
13662,2022-03-07 14:00:00,1,2022-03-07 14:15:00,2022-03-07 14:45:00,39046.9000,38812.6186,Stop,-0.6000,-1.0000,2
13663,2022-03-07 14:00:00,2,2022-03-07 14:30:00,2022-03-07 14:45:00,39147.2000,38912.3168,Stop,-0.6000,-1.0000,1
13664,2022-03-07 14:00:00,3,2022-03-07 14:45:00,2022-03-07 15:15:00,38964.5000,38730.7130,Stop,-0.6000,-1.0000,2
13665,2022-03-07 15:30:00,0,2022-03-07 15:30:00,2022-03-07 16:45:00,38799.7000,38778.8233,Stop,-0.0538,-0.0897,5
13666,2022-03-07 15:30:00,1,2022-03-07 15:45:00,2022-03-07 16:45:00,39029.4000,38795.2236,Stop,-0.6000,-1.0000,4
13667,2022-03-07 15:30:00,2,2022-03-07 16:00:00,2022-03-07 16:45:00,39029.4000,38795.2236,Stop,-0.6000,-1.0000,3
13668,2022-03-07 15:30:00,3,2022-03-07 16:15:00,2022-03-07 16:30:00,39360.3000,39124.1382,Stop,-0.6000,-1.0000,1
13669,2022-03-08 03:00:00,0,2022-03-08 03:00:00,2022-03-08 05:00:00,38565.7000,38334.3058,Stop,-0.6000,-1.0000,8
13670,2022-03-08 03:00:00,1,2022-03-08 03:15:00,2022-03-08 05:00:00,38592.4000,38360.8456,Stop,-0.6000,-1.0000,7
13671,2022-03-08 03:00:00,2,2022-03-08 03:30:00,2022-03-08 05:00:00,38572.9000,38341.4626,Stop,-0.6000,-1.0000,6
13672,2022-03-08 03:00:00,3,2022-03-08 03:45:00,2022-03-08 05:15:00,38507.4000,38276.3556,Stop,-0.6000,-1.0000,6
13673,2022-03-08 08:00:00,0,2022-03-08 08:00:00,2022-03-08 16:15:00,38493.6000,38262.6384,Stop,-0.6000,-1.0000,33
13674,2022-03-08 08:00:00,1,2022-03-08 08:15:00,2022-03-08 15:30:00,38603.5000,38371.8790,Stop,-0.6000,-1.0000,29
13675,2022-03-08 08:00:00,2,2022-03-08 08:30:00,2022-03-08 14:30:00,38755.0000,38522.4700,Stop,-0.6000,-1.0000,24
13676,2022-03-08 08:00:00,3,2022-03-08 08:45:00,2022-03-08 12:30:00,38848.8000,38615.7072,Stop,-0.6000,-1.0000,15
13677,2022-03-08 16:30:00,0,2022-03-08 16:30:00,2022-03-10 01:30:00,38279.9000,41618.9376,Stop,8.7227,14.5378,132
13678,2022-03-08 16:30:00,1,2022-03-08 16:45:00,2022-03-08 21:30:00,38140.3000,38367.6762,Stop,0.5962,0.9936,19
13679,2022-03-08 16:30:00,2,2022-03-08 17:00:00,2022-03-08 21:30:00,38271.4000,38363.0613,Stop,0.2395,0.3992,18
13680,2022-03-08 16:30:00,3,2022-03-08 17:15:00,2022-03-08 21:30:00,38625.8000,38394.0452,Stop,-0.6000,-1.0000,17
13681,2022-03-10 01:45:00,0,2022-03-10 01:45:00,2022-03-10 01:45:00,41328.5000,41080.5290,Stop,-0.6000,-1.0000,0
13682,2022-03-10 02:00:00,0,2022-03-10 02:00:00,2022-03-10 02:30:00,40885.0000,40639.6900,Stop,-0.6000,-1.0000,2
13683,2022-03-10 01:45:00,1,2022-03-10 02:00:00,2022-03-10 02:30:00,40885.0000,40639.6900,Stop,-0.6000,-1.0000,2
13684,2022-03-10 02:00:00,1,2022-03-10 02:15:00,2022-03-10 03:00:00,40851.8000,40606.6892,Stop,-0.6000,-1.0000,3
13685,2022-03-10 01:45:00,2,2022-03-10 02:15:00,2022-03-10 03:00:00,40851.8000,40606.6892,Stop,-0.6000,-1.0000,3
13686,2022-03-10 02:00:00,2,2022-03-10 02:30:00,2022-03-10 04:15:00,40781.6000,40536.9104,Stop,-0.6000,-1.0000,7
13687,2022-03-10 01:45:00,3,2022-03-10 02:30:00,2022-03-10 04:15:00,40781.6000,40536.9104,Stop,-0.6000,-1.0000,7
13688,2022-03-10 02:00:00,3,2022-03-10 02:45:00,2022-03-10 03:00:00,40813.9000,40569.0166,Stop,-0.6000,-1.0000,1
13689,2022-03-10 03:00:00,0,2022-03-10 03:00:00,2022-03-10 04:15:00,40677.4000,40433.3356,Stop,-0.6000,-1.0000,5
13690,2022-03-10 03:00:00,1,2022-03-10 03:15:00,2022-03-10 04:15:00,40797.0000,40552.2180,Stop,-0.6000,-1.0000,4
13691,2022-03-10 03:00:00,2,2022-03-10 03:30:00,2022-03-10 04:15:00,40835.8000,40590.7852,Stop,-0.6000,-1.0000,3
13692,2022-03-10 03:00:00,3,2022-03-10 03:45:00,2022-03-10 04:15:00,40776.1000,40531.4434,Stop,-0.6000,-1.0000,2
13693,2022-03-10 04:30:00,0,2022-03-10 04:30:00,2022-03-10 04:30:00,40195.4000,39954.2276,Stop,-0.6000,-1.0000,0
13694,2022-03-10 04:45:00,0,2022-03-10 04:45:00,2022-03-10 05:00:00,39508.4000,39271.3496,Stop,-0.6000,-1.0000,1
13695,2022-03-10 04:30:00,1,2022-03-10 04:45:00,2022-03-10 05:00:00,39508.4000,39271.3496,Stop,-0.6000,-1.0000,1
13696,2022-03-10 04:45:00,1,2022-03-10 05:00:00,2022-03-10 05:00:00,39497.3000,39260.3162,Stop,-0.6000,-1.0000,0
13697,2022-03-10 04:30:00,2,2022-03-10 05:00:00,2022-03-10 05:00:00,39497.3000,39260.3162,Stop,-0.6000,-1.0000,0
13698,2022-03-10 04:45:00,2,2022-03-10 05:15:00,2022-03-10 05:45:00,39265.8000,39030.2052,Stop,-0.6000,-1.0000,2
13699,2022-03-10 04:30:00,3,2022-03-10 05:15:00,2022-03-10 05:45:00,39265.8000,39030.2052,Stop,-0.6000,-1.0000,2
13700,2022-03-10 04:45:00,3,2022-03-10 05:30:00,2022-03-10 05:45:00,39247.3000,39011.8162,Stop,-0.6000,-1.0000,1
13701,2022-03-10 05:45:00,0,2022-03-10 05:45:00,2022-03-10 05:45:00,39165.8000,38930.8052,Stop,-0.6000,-1.0000,0
13702,2022-03-10 05:45:00,1,2022-03-10 06:00:00,2022-03-10 08:00:00,39164.3000,38929.3142,Stop,-0.6000,-1.0000,8
13703,2022-03-10 05:45:00,2,2022-03-10 06:15:00,2022-03-10 08:00:00,39227.3000,38991.9362,Stop,-0.6000,-1.0000,7
13704,2022-03-10 06:30:00,0,2022-03-10 06:30:00,2022-03-10 08:15:00,39097.6000,38863.0144,Stop,-0.6000,-1.0000,7
13705,2022-03-10 05:45:00,3,2022-03-10 06:30:00,2022-03-10 08:15:00,39097.6000,38863.0144,Stop,-0.6000,-1.0000,7
13706,2022-03-10 06:30:00,1,2022-03-10 06:45:00,2022-03-10 08:00:00,39271.6000,39035.9704,Stop,-0.6000,-1.0000,5
13707,2022-03-10 06:30:00,2,2022-03-10 07:00:00,2022-03-10 07:15:00,39360.5000,39124.3370,Stop,-0.6000,-1.0000,1
13708,2022-03-10 06:30:00,3,2022-03-10 07:15:00,2022-03-10 08:00:00,39173.3000,38938.2602,Stop,-0.6000,-1.0000,3
13709,2022-03-10 09:30:00,0,2022-03-10 09:30:00,2022-03-10 13:30:00,39113.5000,38878.8190,Stop,-0.6000,-1.0000,16
13710,2022-03-10 09:30:00,1,2022-03-10 09:45:00,2022-03-10 13:30:00,39199.7000,38964.5018,Stop,-0.6000,-1.0000,15
13711,2022-03-10 09:30:00,2,2022-03-10 10:00:00,2022-03-10 13:30:00,39115.3000,38880.6082,Stop,-0.6000,-1.0000,14
13712,2022-03-10 09:30:00,3,2022-03-10 10:15:00,2022-03-10 13:30:00,39192.3000,38957.1462,Stop,-0.6000,-1.0000,13
13713,2022-03-14 07:45:00,0,2022-03-14 07:45:00,2022-03-14 12:00:00,39042.7000,38808.4438,Stop,-0.6000,-1.0000,17
13714,2022-03-14 07:45:00,1,2022-03-14 08:00:00,2022-03-14 12:00:00,39037.7000,38803.4738,Stop,-0.6000,-1.0000,16
13715,2022-03-14 07:45:00,2,2022-03-14 08:15:00,2022-03-14 12:00:00,39022.0000,38787.8680,Stop,-0.6000,-1.0000,15
13716,2022-03-14 07:45:00,3,2022-03-14 08:30:00,2022-03-14 12:45:00,38935.2000,38701.5888,Stop,-0.6000,-1.0000,17
13717,2022-03-14 13:30:00,0,2022-03-14 13:30:00,2022-03-14 17:30:00,38706.0000,38590.3436,Stop,-0.2988,-0.4980,16
13718,2022-03-14 13:30:00,1,2022-03-14 13:45:00,2022-03-14 17:30:00,38778.5000,38591.0487,Stop,-0.4834,-0.8056,15
13719,2022-03-14 13:30:00,2,2022-03-14 14:00:00,2022-03-14 17:30:00,38822.2000,38591.1796,Stop,-0.5951,-0.9918,14
13720,2022-03-14 13:30:00,3,2022-03-14 14:15:00,2022-03-14 14:30:00,39066.1000,38831.7034,Stop,-0.6000,-1.0000,1
13721,2022-03-14 22:30:00,0,2022-03-14 22:30:00,2022-03-15 01:15:00,38950.6000,39162.2060,Stop,0.5433,0.9054,11
13722,2022-03-14 22:30:00,1,2022-03-14 22:45:00,2022-03-15 01:15:00,39091.2000,39159.6938,Stop,0.1752,0.2920,10
13723,2022-03-14 22:30:00,2,2022-03-14 23:00:00,2022-03-15 01:15:00,39299.4000,39063.6036,Stop,-0.6000,-1.0000,9
13724,2022-03-14 22:30:00,3,2022-03-14 23:15:00,2022-03-15 00:15:00,39676.3000,39438.2422,Stop,-0.6000,-1.0000,4
13725,2022-03-15 01:30:00,0,2022-03-15 01:30:00,2022-03-15 03:30:00,38918.9000,38685.3866,Stop,-0.6000,-1.0000,8
13726,2022-03-15 01:30:00,1,2022-03-15 01:45:00,2022-03-15 03:30:00,38882.2000,38648.9068,Stop,-0.6000,-1.0000,7
13727,2022-03-15 01:30:00,2,2022-03-15 02:00:00,2022-03-15 07:00:00,38779.1000,38546.4254,Stop,-0.6000,-1.0000,20
13728,2022-03-15 01:30:00,3,2022-03-15 02:15:00,2022-03-15 03:30:00,38882.3000,38649.0062,Stop,-0.6000,-1.0000,5
13729,2022-03-15 08:00:00,0,2022-03-15 08:00:00,2022-03-16 00:15:00,38438.9000,39170.7484,Stop,1.9039,3.1732,65
13730,2022-03-15 08:00:00,1,2022-03-15 08:15:00,2022-03-16 00:15:00,38373.5000,39171.3311,Stop,2.0791,3.4652,64
13731,2022-03-15 08:00:00,2,2022-03-15 08:30:00,2022-03-16 00:15:00,38381.6000,39180.8353,Stop,2.0823,3.4706,63
13732,2022-03-15 08:00:00,3,2022-03-15 08:45:00,2022-03-16 00:15:00,38381.6000,39182.2413,Stop,2.0860,3.4767,62
13733,2022-03-16 00:30:00,0,2022-03-16 00:30:00,2022-03-16 02:30:00,39250.0000,41049.1764,Stop,4.5839,7.6398,8
13734,2022-03-16 00:30:00,1,2022-03-16 00:45:00,2022-03-16 02:30:00,39199.6000,41050.2489,Stop,4.7211,7.8685,7
13735,2022-03-16 00:30:00,2,2022-03-16 01:00:00,2022-03-16 02:30:00,39122.5000,41047.8802,Stop,4.9214,8.2024,6
13736,2022-03-16 00:30:00,3,2022-03-16 01:15:00,2022-03-16 02:30:00,39171.3000,41053.7998,Stop,4.8058,8.0097,5
13737,2022-03-16 03:00:00,0,2022-03-16 03:00:00,2022-03-16 03:00:00,40818.9000,40573.9866,Stop,-0.6000,-1.0000,0
13738,2022-03-16 03:15:00,0,2022-03-16 03:15:00,2022-03-16 03:30:00,39482.4000,39245.5056,Stop,-0.6000,-1.0000,1
13739,2022-03-16 03:00:00,1,2022-03-16 03:15:00,2022-03-16 03:30:00,39482.4000,39245.5056,Stop,-0.6000,-1.0000,1
13740,2022-03-16 03:15:00,1,2022-03-16 03:30:00,2022-03-16 03:30:00,39652.3000,39414.3862,Stop,-0.6000,-1.0000,0
13741,2022-03-16 03:00:00,2,2022-03-16 03:30:00,2022-03-16 03:30:00,39652.3000,39414.3862,Stop,-0.6000,-1.0000,0
13742,2022-03-16 03:45:00,0,2022-03-16 03:45:00,2022-03-16 04:15:00,39166.0000,38931.0040,Stop,-0.6000,-1.0000,2
13743,2022-03-16 03:15:00,2,2022-03-16 03:45:00,2022-03-16 04:15:00,39166.0000,38931.0040,Stop,-0.6000,-1.0000,2
13744,2022-03-16 03:00:00,3,2022-03-16 03:45:00,2022-03-16 04:15:00,39166.0000,38931.0040,Stop,-0.6000,-1.0000,2
13745,2022-03-16 03:45:00,1,2022-03-16 04:00:00,2022-03-16 16:15:00,39117.4000,40277.7927,Stop,2.9664,4.9441,49
13746,2022-03-16 03:15:00,3,2022-03-16 04:00:00,2022-03-16 16:15:00,39117.4000,40277.7927,Stop,2.9664,4.9441,49
13747,2022-03-16 03:45:00,2,2022-03-16 04:15:00,2022-03-16 16:15:00,39079.1000,40275.4873,Stop,3.0615,5.1024,48
13748,2022-03-16 03:45:00,3,2022-03-16 04:30:00,2022-03-16 16:15:00,39042.3000,40269.2342,Stop,3.1426,5.2376,47
13749,2022-03-16 05:00:00,0,2022-03-16 05:00:00,2022-03-16 16:15:00,39074.5000,40272.1729,Stop,3.0651,5.1085,45
13750,2022-03-16 05:00:00,1,2022-03-16 05:15:00,2022-03-16 16:15:00,39046.7000,40271.5269,Stop,3.1368,5.2280,44
13751,2022-03-16 05:00:00,2,2022-03-16 05:30:00,2022-03-16 16:15:00,39002.7000,40268.4278,Stop,3.2452,5.4087,43
13752,2022-03-16 05:00:00,3,2022-03-16 05:45:00,2022-03-16 16:15:00,39340.9000,40274.8287,Stop,2.3739,3.9566,42
13753,2022-03-16 16:30:00,0,2022-03-16 16:30:00,2022-03-16 18:00:00,40097.8000,39857.2132,Stop,-0.6000,-1.0000,6
13754,2022-03-16 16:30:00,1,2022-03-16 16:45:00,2022-03-16 17:00:00,40360.4000,40118.2376,Stop,-0.6000,-1.0000,1
13755,2022-03-16 16:30:00,2,2022-03-16 17:00:00,2022-03-16 18:00:00,40258.7000,40017.1478,Stop,-0.6000,-1.0000,4
13756,2022-03-16 16:30:00,3,2022-03-16 17:15:00,2022-03-16 18:00:00,40203.4000,39962.1796,Stop,-0.6000,-1.0000,3
13757,2022-03-16 18:15:00,0,2022-03-16 18:15:00,2022-03-16 18:30:00,39710.5000,39472.2370,Stop,-0.6000,-1.0000,1
13758,2022-03-16 18:15:00,1,2022-03-16 18:30:00,2022-03-16 18:30:00,39702.3000,39464.0862,Stop,-0.6000,-1.0000,0
13759,2022-03-16 18:15:00,2,2022-03-16 18:45:00,2022-03-18 00:45:00,39937.2000,40366.9482,Stop,1.0761,1.7934,120
13760,2022-03-16 18:15:00,3,2022-03-16 19:00:00,2022-03-18 00:45:00,39935.0000,40359.1413,Stop,1.0621,1.7701,119
13761,2022-03-16 19:45:00,0,2022-03-16 19:45:00,2022-03-18 00:45:00,40643.6000,40399.7384,Stop,-0.6000,-1.0000,116
13762,2022-03-16 19:45:00,1,2022-03-16 20:00:00,2022-03-17 07:30:00,40841.3000,40596.2522,Stop,-0.6000,-1.0000,46
13763,2022-03-16 19:45:00,2,2022-03-16 20:15:00,2022-03-16 20:15:00,41426.8000,41178.2392,Stop,-0.6000,-1.0000,0
13764,2022-03-16 19:45:00,3,2022-03-16 20:30:00,2022-03-16 22:30:00,41153.6000,40906.6784,Stop,-0.6000,-1.0000,8
13765,2022-03-18 01:00:00,0,2022-03-18 01:00:00,2022-03-18 11:00:00,40305.7000,40264.0178,Stop,-0.1034,-0.1724,40
13766,2022-03-18 01:00:00,1,2022-03-18 01:15:00,2022-03-18 11:00:00,40425.3000,40260.4627,Stop,-0.4078,-0.6796,39
13767,2022-03-18 01:00:00,2,2022-03-18 01:30:00,2022-03-18 11:00:00,40463.6000,40258.7738,Stop,-0.5062,-0.8437,38
13768,2022-03-18 01:00:00,3,2022-03-18 01:45:00,2022-03-18 11:00:00,40466.3000,40260.6273,Stop,-0.5083,-0.8471,37
13769,2022-03-18 16:15:00,0,2022-03-18 16:15:00,2022-03-18 20:15:00,40954.1000,41842.4880,Stop,2.1692,3.6154,16
