breakeven_R,atr14_pct,atr_ratio_14_90,vol20,vol200,vol_ratio_20_200,range_pct,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,ret20_atr,ret50_atr,pos_in_range50,dist_hh20_atr,mom14,mom_diff,vwap_dist_atr,vwap_slope_atr,rsi14,vol_ratio_volume,gap_open_atr,hour,dow,label,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R
7.03719083,0.00917939,0.82613196,0.00687018,0.00674010,1.01929882,0.00607576,0.70623173,0.39407095,-1.21276072,0.44344295,2.64547948,0.63860708,-0.96009864,100.64614581,0.13398262,1.00530583,0.01655862,54.60748177,1.16523255,-0.00059523,7,5,0,2021-01-16 07:45:00,2021-01-16 08:23:00,70906,70907,36604.30000000,1,-0.42509244
7.00534145,0.00885761,0.80077453,0.00663275,0.00674028,0.98404539,0.00444404,0.55477817,0.27798610,-1.36392709,1.19023465,2.48173959,0.62502194,-1.11551694,100.89650091,0.25035511,0.91235122,0.01109161,56.60285331,0.80825223,0.00247001,8,5,0,2021-01-16 08:00:00,2021-01-16 19:01:00,70906,70908,36566.60000000,2,-0.59631023
6.97032591,0.00878551,0.79828527,0.00664411,0.00674411,0.98517242,0.00697032,0.99611424,0.79095529,-0.81603160,1.23949459,3.64382289,0.68669920,-0.57498174,101.21402283,0.31752192,1.44895323,0.01079879,58.55362758,0.66226487,-0.00309796,8,5,0,2021-01-16 08:15:00,2021-01-16 08:21:00,70906,70909,36740.50000000,3,0.19347156
7.04217393,0.00907113,0.81577985,0.00672315,0.00672587,0.99959468,0.01058641,0.42333637,0.25777417,-1.28228131,0.43854550,4.29232061,0.62832169,-1.06064716,100.10400359,-1.11001924,0.90234548,0.00612716,50.75818037,0.55876890,0.00361687,8,5,0,2021-01-16 08:30:00,2021-01-16 19:01:00,70910,70910,36576.40000000,0,0.00000000
7.01947925,0.01002802,0.90479667,0.00802852,0.00689208,1.16488961,0.02303331,2.22174231,2.21842286,0.93553435,3.07080068,5.55776748,0.89934796,-0.13214347,102.80526100,2.70125741,2.85126536,0.02860508,66.52829577,1.09743213,-0.00186870,8,5,0,2021-01-16 08:45:00,2021-01-16 08:50:00,70910,70911,37353.90000000,1,3.54281267
7.04030782,0.00957180,0.86114900,0.00786609,0.00689360,1.14107238,0.01031795,2.31577700,2.45583507,1.20299852,2.58898567,6.19006996,0.92777530,-0.11692013,104.49699121,1.69173021,3.19411752,0.02345656,80.26750827,0.68698915,-0.01060374,9,5,0,2021-01-16 09:00:00,2021-01-16 09:10:00,70910,70912,37435.80000000,2,3.91600413
7.11685602,0.00961887,0.85609038,0.00787114,0.00683140,1.15220023,0.01115095,1.71177277,1.95221525,0.77237127,2.56167603,5.36061656,0.84760183,-0.90444896,104.34467493,-0.15231628,2.73802782,0.03151992,78.53834277,0.92300983,-0.01226750,9,5,0,2021-01-16 09:15:00,2021-01-16 12:27:00,70910,70913,37283.90000000,3,3.22384561
5.50629516,0.00770984,0.88668553,0.00491749,0.00678708,0.72453758,0.00603219,0.52619296,-0.00367201,-1.35406727,2.76329828,-2.05451405,0.47428571,-0.75715084,100.66908465,-0.12568742,-0.00943880,0.00143370,55.11521904,1.14444772,0.01458111,3,6,0,2021-01-17 03:15:00,2021-01-17 03:28:00,70985,70985,36475.10000000,0,0.00000000
5.53863733,0.00762985,0.87246460,0.00514184,0.00679825,0.75634708,0.00663162,-0.28648428,-0.82198994,-2.20678350,1.43993179,-3.47450008,0.37310419,-1.62186741,100.69164634,0.02256169,-0.90444398,0.04303830,55.26683313,0.78140551,-0.00072340,3,6,0,2021-01-17 03:30:00,2021-01-17 03:44:00,70985,70986,36235.30000000,1,-1.09572466
5.56753606,0.00742629,0.84484335,0.00520992,0.00680590,0.76550109,0.00735259,-0.87653873,-1.46206384,-2.92223308,0.25396148,-4.27103452,0.29568206,-2.34764979,100.94405917,0.25241284,-1.64260986,0.03573240,57.41229227,0.75420038,-0.01083071,3,6,0,2021-01-17 03:45:00,2021-01-17 04:51:00,70985,70987,36052.40000000,2,-1.93145461
5.47096851,0.00701961,0.81265760,0.00519435,0.00679252,0.76471628,0.00589614,-0.40545129,-1.02372296,-2.57918735,0.20595185,-3.89890864,0.34762621,-1.99926868,100.70203764,-0.24202154,-1.28459377,0.02871862,55.75904275,1.09486616,-0.00866337,4,6,0,2021-01-17 04:00:00,2021-01-17 04:47:00,70988,70988,36174.00000000,0,0.00000000
5.47096851,0.00701961,0.81265760,0.00519435,0.00679252,0.76471628,0.00589614,-0.40545129,-1.02372296,-2.57918735,0.20595185,-3.89890864,0.34762621,-1.99926868,100.70203764,-0.24202154,-1.28459377,0.02871862,55.75904275,1.09486616,-0.00866337,4,6,0,2021-01-17 04:00:00,2021-01-17 04:47:00,70985,70988,36174.00000000,3,-1.37582442
5.41680069,0.00662606,0.77472032,0.00522236,0.00678671,0.76949818,0.00570992,-0.03373709,-0.66350254,-2.31093810,0.67865422,-5.19247459,0.38801289,-1.72139333,100.24265941,-0.45937822,-0.97765477,0.01142171,52.16768714,1.09390924,0.00000000,4,6,0,2021-01-17 04:15:00,2021-01-17 04:41:00,70988,70989,36270.20000000,1,0.44322810
5.42797380,0.00655337,0.76460172,0.00524583,0.00678543,0.77310321,0.00689554,-0.30897355,-0.94111750,-2.62224032,0.41692261,-5.27624210,0.35669173,-2.05130985,99.53364186,-0.70901756,-1.30951624,0.01170918,45.56856187,0.62805867,0.00843120,4,6,0,2021-01-17 04:30:00,2021-01-17 04:47:00,70988,70990,36199.30000000,2,0.11656623
5.43783999,0.00666940,0.77676812,0.00526436,0.00678669,0.77568865,0.00699933,-0.84411680,-1.49567179,-3.18352020,-0.75829694,-5.38711115,0.33675443,-2.65216745,99.24860680,-0.28503506,-1.94776770,0.02754207,43.23466706,0.81471215,0.00041596,4,6,0,2021-01-17 04:45:00,2021-01-17 04:51:00,70988,70991,36046.40000000,3,-0.58789923
5.46939097,0.00687060,0.79558774,0.00521814,0.00679792,0.76760861,0.00703266,-1.53039186,-2.23644523,-3.93635013,-0.62471349,-5.73046682,0.24073404,-3.45704587,98.56469333,-0.68391347,-2.78070653,0.01150649,38.11389522,1.18767743,0.00000000,5,6,0,2021-01-17 05:00:00,2021-01-17 05:19:00,70992,70992,35832.80000000,0,0.00000000
5.49191407,0.00688071,0.79349077,0.00493043,0.00677771,0.72744827,0.00838695,-1.35072300,-2.11156487,-3.85599746,0.49997104,-5.02890575,0.24842866,-3.41626600,98.88292046,0.31822714,-2.74743959,0.00635716,40.33789911,1.32914036,0.00000000,5,6,0,2021-01-17 05:15:00,2021-01-17 05:19:00,70992,70993,35841.40000000,1,0.04000060
5.52731904,0.00663531,0.76024932,0.00484046,0.00677708,0.71424002,0.00862426,-1.85108769,-2.72696197,-4.60857105,-0.98811606,-6.38348314,0.16912843,-4.19695964,97.31981927,-1.56310120,-3.51498964,0.01453421,22.99873633,0.85867527,0.00802316,5,6,0,2021-01-17 05:30:00,2021-01-17 06:00:00,70994,70994,35691.90000000,0,0.00000000
5.52731904,0.00663531,0.76024932,0.00484046,0.00677708,0.71424002,0.00862426,-1.85108769,-2.72696197,-4.60857105,-0.98811606,-6.38348314,0.16912843,-4.19695964,97.31981927,-1.56310120,-3.51498964,0.01453421,22.99873633,0.85867527,0.00802316,5,6,0,2021-01-17 05:30:00,2021-01-17 06:00:00,70992,70994,35691.90000000,2,-0.65535859
5.44324121,0.00686334,0.79855570,0.00450629,0.00677470,0.66516422,0.00914043,-1.71007026,-2.63007899,-4.51241289,-2.11082580,-5.29851182,0.16811170,-4.15955646,97.79060362,0.47078435,-3.48945544,-0.01033932,25.47778454,1.10062249,0.00163408,5,6,0,2021-01-17 05:45:00,2021-01-17 06:00:00,70994,70995,35666.10000000,1,-0.12047551
5.44324121,0.00686334,0.79855570,0.00450629,0.00677470,0.66516422,0.00914043,-1.71007026,-2.63007899,-4.51241289,-2.11082580,-5.29851182,0.16811170,-4.15955646,97.79060362,0.47078435,-3.48945544,-0.01033932,25.47778454,1.10062249,0.00163408,5,6,0,2021-01-17 05:45:00,2021-01-17 06:00:00,70992,70995,35666.10000000,3,-0.77536038
5.45983909,0.00709297,0.82287598,0.00433271,0.00677798,0.63923313,0.00821956,-1.96376862,-2.94376993,-4.84322804,-3.29162062,-5.58984386,0.09576624,-4.54923631,97.62189276,-0.16871086,-3.89445781,-0.00402721,24.58159610,0.92750113,-0.01745586,6,6,0,2021-01-17 06:00:00,2021-01-17 06:01:00,70994,70996,35532.80000000,2,-0.74293234
5.48308024,0.00751522,0.86806184,0.00441232,0.00677387,0.65137404,0.01165043,-1.36035119,-2.33094566,-4.17224017,-2.57539947,-5.32483261,0.18403321,-3.93741831,98.21837639,0.59648363,-3.32711463,0.00608277,30.62998262,1.29649433,-0.00037346,6,6,0,2021-01-17 06:15:00,2021-01-17 06:18:00,70994,70997,35629.50000000,3,-0.29138264
5.65061575,0.00846234,0.94879813,0.00515950,0.00683428,0.75494431,0.01775313,-2.53562451,-3.53185190,-5.27999836,-4.01498019,-5.78989317,0.05745652,-5.12173809,96.63243123,-1.58594516,-4.59808097,0.02557956,19.79788021,1.15791058,-0.03999520,6,6,0,2021-01-17 06:30:00,2021-01-17 07:31:00,70998,70998,35148.10000000,0,0.00000000
5.61907603,0.00844656,0.95203391,0.00531949,0.00683296,0.77850503,0.00652440,-1.82251142,-2.89013628,-4.70461124,-3.12694269,-5.74094207,0.13045338,-4.59402763,96.82651970,0.19408847,-4.07044052,-0.00123416,22.39553520,1.22694430,-0.00134103,6,6,0,2021-01-17 06:45:00,2021-01-17 07:31:00,70998,70999,35313.20000000,1,0.78287778
5.57256247,0.00835657,0.94977338,0.00442252,0.00682451,0.64803427,0.00574388,-1.47029830,-2.59629051,-4.48789688,-4.38421765,-5.76026868,0.16093981,-4.42142650,97.63022450,0.80370480,-3.88521889,-0.00792709,27.68567122,1.32338360,-0.00405915,7,6,0,2021-01-17 07:00:00,2021-01-17 07:02:00,70998,71000,35375.60000000,2,1.07876860
5.45286217,0.00842203,0.97818707,0.00439507,0.00680336,0.64601490,0.00858772,-1.14346283,-2.28595083,-4.21079382,-3.47553854,-5.09535663,0.20027365,-3.79990426,98.27764573,0.64742122,-3.65556277,-0.00052721,32.76340624,1.05248103,0.00067018,7,6,0,2021-01-17 07:15:00,2021-01-17 07:25:00,70998,71001,35434.50000000,3,1.35806298
5.59024413,0.00970578,1.09980870,0.00515111,0.00685333,0.75162133,0.01778624,-2.53154874,-3.70660460,-5.56302094,-4.43234093,-5.02719059,0.07268020,-5.07666265,95.89056581,-1.51214647,-5.19546002,0.01801656,16.74624069,1.38771225,-0.02014431,7,6,0,2021-01-17 07:45:00,2021-01-17 07:46:00,71003,71003,34772.90000000,0,0.00000000
5.64796773,0.01003016,1.12473200,0.00501769,0.00674758,0.74362753,0.01158480,-2.31187292,-3.54861647,-5.43705108,-4.71037960,-4.48856276,0.10168522,-5.02057883,95.98450713,0.09394132,-5.12630620,-0.00934693,17.02735811,1.40775743,-0.00028696,8,6,0,2021-01-17 08:00:00,2021-01-17 08:01:00,71003,71004,34743.70000000,1,-0.13995573
5.73518957,0.01051890,1.16144731,0.00497466,0.00676119,0.73576731,0.01323600,-2.56636032,-3.86566424,-5.77777042,-5.37444674,-4.96520114,0.09313215,-5.38711518,95.76433642,-0.22017071,-5.52087611,-0.01673040,16.47931852,1.42150755,0.01211764,8,6,0,2021-01-17 08:15:00,2021-01-17 08:51:00,71003,71005,34523.90000000,2,-1.19345812
5.71477552,0.01058120,1.17253775,0.00513795,0.00676098,0.75994171,0.00878807,-1.92203204,-3.27658543,-5.25004634,-4.26171099,-4.63759199,0.15416633,-4.56481445,96.76050992,0.99617350,-5.03034322,-0.01820896,23.81339108,1.18627513,0.00899498,8,6,0,2021-01-17 08:30:00,2021-01-17 08:43:00,71003,71006,34675.30000000,3,-0.46779724
5.38988875,0.01000587,1.17571660,0.00786153,0.00645230,1.21840674,0.01403748,1.17562087,2.16829275,1.93492969,2.37359746,4.25265031,0.85370363,-1.02863112,101.27981688,-0.05532657,2.66224488,0.02899881,57.64000393,2.56839034,0.00108334,2,1,0,2021-01-19 02:00:00,2021-01-19 02:45:00,71076,71076,36901.60000000,0,0.00000000
5.37053341,0.00975039,1.14984823,0.00737830,0.00635807,1.16046206,0.00470270,1.12580732,2.17388417,2.00309448,1.19576909,5.00394912,0.85901930,-1.01684825,101.55433287,0.27451600,2.76941012,-0.00009095,59.47795746,1.26417340,-0.00083348,2,1,0,2021-01-19 02:15:00,2021-01-19 02:27:00,71076,71077,36914.70000000,1,0.05916636
5.40737336,0.00962721,1.12756850,0.00736072,0.00636049,1.15725720,0.00810105,0.67269898,1.73815052,1.61917938,0.28218631,5.52452434,0.80432187,-1.43494139,101.75574526,0.20141238,2.42320630,-0.00863605,60.89794236,0.94996061,0.00084741,2,1,0,2021-01-19 02:30:00,2021-01-19 03:31:00,71076,71078,36773.30000000,2,-0.57946900
5.42011037,0.00959799,1.12160243,0.00736316,0.00636176,1.15740911,0.00555533,0.38710447,1.44030825,1.36575224,0.26866822,5.26828279,0.76606694,-1.69124658,101.69738199,-0.05836327,2.18143174,0.00644480,60.43705042,1.82932227,-0.00823613,2,1,0,2021-01-19 02:45:00,2021-01-19 04:33:00,71076,71079,36682.60000000,3,-0.98911700
4.99915029,0.00508792,0.64482173,0.00394591,0.00618513,0.63796722,0.00288449,0.22563975,1.15043375,1.56937449,-1.25864454,4.03734440,0.58401662,-3.98409405,99.20236954,-0.31324289,3.67678668,0.00010161,40.54697555,0.69846548,-0.07368987,6,1,1,2021-01-19 06:30:00,2021-01-19 16:04:00,71094,71094,36526.60000000,0,0.00000000
4.93526814,0.00515944,0.66211592,0.00367608,0.00618788,0.59407784,0.00584384,0.74466017,1.66426196,2.12270912,-1.95225865,5.09903309,0.64787150,-3.31545551,99.88064680,0.67827725,4.22793242,-0.01213684,48.56993601,0.71158296,-0.00423025,6,1,1,2021-01-19 06:45:00,2021-01-19 16:05:00,71094,71095,36653.20000000,1,0.57766121
4.92493132,0.00536760,0.69019158,0.00361660,0.00617093,0.58606994,0.00677295,0.61003986,1.49727862,1.97926709,-1.29842400,4.28978139,0.64326631,-1.83324860,100.01528376,0.13463696,4.01936299,0.00383182,50.18893387,0.84023269,0.01830198,7,1,1,2021-01-19 07:00:00,2021-01-19 16:05:00,71094,71096,36649.40000000,2,0.56032225
4.89161532,0.00532413,0.68932494,0.00361525,0.00615872,0.58701309,0.00465998,0.38896266,1.27330183,1.79365091,-1.56684257,4.83289358,0.62293609,-1.93623571,99.83583221,-0.17945155,3.86052498,0.00993889,47.97796587,1.05807976,0.00205218,7,1,1,2021-01-19 07:15:00,2021-01-19 16:04:00,71094,71097,36610.00000000,3,0.38054459
4.64019003,0.00773083,1.05522837,0.00465939,0.00559938,0.83212623,0.01145343,-2.12700601,-1.86403310,-0.41050599,-2.30530637,-0.28239826,0.00138534,-4.85895292,98.22254549,-1.43639739,0.21406786,0.04102065,35.62652492,2.31788221,-0.00709543,19,1,0,2021-01-19 19:00:00,2021-01-19 19:33:00,71144,71144,36458.70000000,0,0.00000000
4.62938510,0.00794905,1.08746010,0.00483889,0.00559394,0.86502442,0.00705261,-1.26431352,-1.09816479,0.26059771,-1.73258152,-0.00308899,0.15431034,-4.04040206,98.73234618,0.50980069,0.81958886,0.04786753,40.52890034,1.24615039,0.00308899,19,1,0,2021-01-19 19:15:00,2021-01-19 19:26:00,71144,71145,36654.00000000,1,0.89279102
4.68486389,0.00839794,1.13538984,0.00499705,0.00561302,0.89025968,0.01203175,-1.80329653,-1.76285500,-0.53478457,-2.55015183,-0.76458771,0.07306712,-4.63821537,97.58843047,-1.14391571,-0.05367644,0.04613217,32.26925199,1.55679184,-0.01013782,19,1,0,2021-01-19 19:30:00,2021-01-19 19:43:00,71144,71146,36408.90000000,2,-0.22765485
4.69894395,0.00808697,1.08997885,0.00518131,0.00563199,0.91997773,0.01131208,-2.52628370,-2.64206466,-1.45068906,-3.54267563,-1.58182040,0.03954577,-5.75770312,96.01308960,-1.57534087,-1.00336581,0.04136487,19.56363046,1.44930134,0.00000000,19,1,0,2021-01-19 19:45:00,2021-01-19 23:59:00,71147,71147,36147.20000000,0,0.00000000
4.69894395,0.00808697,1.08997885,0.00518131,0.00563199,0.91997773,0.01131208,-2.52628370,-2.64206466,-1.45068906,-3.54267563,-1.58182040,0.03954577,-5.75770312,96.01308960,-1.57534087,-1.00336581,0.04136487,19.56363046,1.44930134,0.00000000,19,1,0,2021-01-19 19:45:00,2021-01-19 23:59:00,71144,71147,36147.20000000,3,-1.42398568
4.72132719,0.00831513,1.11534312,0.00521049,0.00562790,0.92583162,0.01066235,-1.85375815,-2.07637042,-0.99627449,-2.41435339,-1.43614401,0.12051109,-5.18119375,96.52109115,0.50800155,-0.60228924,0.02960459,23.99331530,1.44612773,0.00795831,20,1,0,2021-01-19 20:00:00,2021-01-19 23:56:00,71147,71148,36270.20000000,1,0.56712553
4.73677656,0.00869329,1.16234100,0.00530779,0.00562708,0.94325954,0.01194231,-1.22043436,-1.49983849,-0.52640649,-1.90433625,-1.06087899,0.19492289,-4.52003341,97.16668357,0.64559242,-0.18362392,0.02740506,29.03862864,1.37800073,0.00000000,20,1,0,2021-01-19 20:15:00,2021-01-19 23:35:00,71147,71149,36400.00000000,2,1.16560434
4.75620245,0.00884995,1.17845761,0.00522439,0.00562675,0.92849239,0.00659949,-1.22307205,-1.56285246,-0.66250249,-2.39099447,-2.64153289,0.16751098,-4.59734896,97.32063257,0.15394900,-0.36194692,0.02995191,29.75072839,1.35986542,-0.00031084,20,1,0,2021-01-19 20:30:00,2021-01-19 23:37:00,71147,71150,36351.20000000,3,0.94059844
4.56854832,0.00713614,0.98942209,0.00392502,0.00543390,0.72232069,0.01129074,-1.84992569,-2.68567265,-2.30492069,-2.74145228,-3.70659316,0.14273341,-3.17685711,98.72413111,-0.02914594,-2.55377468,0.00047412,33.71881133,0.79894489,-0.02065932,0,2,0,2021-01-20 00:15:00,2021-01-20 02:19:00,71165,71165,35944.50000000,0,0.00000000
4.49301630,0.00708722,0.99902459,0.00395334,0.00544092,0.72659410,0.00730535,-0.96327836,-1.82692638,-1.50512766,-1.01633677,-4.44159465,0.23472830,-2.39330917,99.21237369,0.48824258,-1.78084076,0.01141306,41.05584642,0.88337556,-0.00195149,0,2,0,2021-01-20 00:30:00,2021-01-20 02:02:00,71165,71166,36151.10000000,1,0.95795833
4.48754801,0.00682947,0.96390950,0.00373238,0.00544171,0.68588329,0.00676120,-0.32218757,-1.19947487,-0.90683301,0.65691160,-3.69910995,0.30698395,-1.83362618,99.38088969,0.16851600,-1.21506871,0.01425188,43.20802306,0.89247983,-0.00887173,0,2,0,2021-01-20 00:45:00,2021-01-20 01:25:00,71165,71167,36307.90000000,2,1.68500512
4.45864872,0.00680271,0.96625296,0.00366233,0.00543539,0.67379418,0.00456607,-0.20790426,-1.06643835,-0.80823749,0.26460134,-3.17966650,0.31751459,-1.74620698,99.40955977,0.02867008,-1.13531228,0.00970062,43.56051564,0.78054927,0.00687802,1,2,0,2021-01-20 01:00:00,2021-01-20 01:25:00,71165,71168,36334.90000000,3,1.81019813
4.57214527,0.00735899,1.01943211,0.00377278,0.00539428,0.69940425,0.00535890,-1.31601098,-2.26469081,-2.35404201,-2.51750068,-4.64381931,0.11282823,-3.33470381,97.92787261,-0.22133947,-2.89407403,0.00319365,26.94759852,1.03226453,-0.00870976,2,2,0,2021-01-20 02:30:00,2021-01-20 03:23:00,71174,71174,35881.90000000,0,0.00000000
4.55921342,0.00708584,0.98427835,0.00390727,0.00537759,0.72658419,0.00514050,-0.72342792,-1.71106759,-1.85469319,-2.19949636,-4.42758814,0.17820022,-2.88774482,98.98698494,1.05911233,-2.44951871,0.01756804,38.05326939,0.97751662,0.00509233,2,2,0,2021-01-20 02:45:00,2021-01-20 03:17:00,71174,71175,36028.90000000,1,0.68279550
4.55726067,0.00706138,0.98134486,0.00386132,0.00536568,0.71963266,0.00451504,-0.55071826,-1.53622948,-1.72559441,-1.56432699,-4.45575941,0.19173961,-2.77871290,99.29666480,0.30967986,-2.34107365,0.00174248,41.42492613,0.82378029,-0.00117825,3,2,0,2021-01-20 03:00:00,2021-01-20 03:16:00,71174,71176,36057.00000000,2,0.81331628
4.58050131,0.00695331,0.96141459,0.00382578,0.00537238,0.71211937,0.00554411,-1.03452501,-2.06405339,-2.31808934,-2.65711262,-5.08916159,0.12550146,-3.41520066,99.12418954,-0.17247527,-2.96054959,-0.00841152,39.77177487,0.97137947,0.00000000,3,2,0,2021-01-20 03:15:00,2021-01-20 03:22:00,71174,71177,35912.00000000,3,0.13981051
4.71738426,0.00694396,0.93224209,0.00434065,0.00819628,0.52958733,0.00690721,0.73939535,1.41489097,-0.63763653,1.70458554,3.89506173,0.76875420,-1.36596120,102.10356189,-0.21356796,2.81680851,0.03180059,71.75557711,0.00002116,0.00308642,2,0,1,2021-01-25 02:45:00,2021-01-25 03:52:00,71463,71463,32662.20000000,0,0.00000000
4.68460743,0.00694351,0.93873594,0.00436760,0.00819832,0.53274353,0.00419928,1.08837524,1.80271461,-0.16803572,1.85696795,3.80623489,0.84787639,-0.89573980,102.51440692,0.41084503,3.24842830,0.02533882,74.68821036,0.00002073,-0.00175808,3,0,1,2021-01-25 03:00:00,2021-01-25 04:00:00,71463,71464,32767.10000000,1,0.53527727
4.71238193,0.00709347,0.95337524,0.00452929,0.00817665,0.55393054,0.00793230,0.36617370,1.06383601,-0.82267063,1.11609238,3.14641225,0.73292528,-1.54662221,101.85448333,-0.65992359,2.49033578,0.03875483,67.20361571,0.00002324,-0.00432259,3,0,1,2021-01-25 03:15:00,2021-01-25 03:50:00,71463,71465,32612.50000000,2,-0.25360611
4.70255433,0.00706407,0.95136688,0.00450914,0.00818232,0.55108346,0.00515190,0.84647187,1.56927078,-0.25089544,2.15075346,4.43076828,0.83123087,-0.97745800,102.06593023,0.21144690,3.02195725,0.03804137,68.46445286,0.00002301,0.00172925,3,0,1,2021-01-25 03:30:00,2021-01-25 04:00:00,71463,71466,32745.60000000,3,0.42556839
4.16386861,0.00630150,0.95842182,0.00335499,0.00821049,0.40862277,0.01094056,-0.66679804,0.26285121,0.50223898,-1.48438251,3.26237386,0.61715668,-2.48678520,98.66274293,-0.20420450,3.81394904,0.10293627,32.50195465,0.00015194,0.00816915,10,0,1,2021-01-25 10:30:00,2021-01-25 12:44:00,71494,71494,33025.60000000,0,0.00000000
4.08677478,0.00604729,0.93781560,0.00336744,0.00813585,0.41390114,0.00366096,-0.50364586,0.39513318,0.65393208,-1.34886713,3.48273890,0.63162047,-2.45157601,99.21531664,0.55257370,4.01455519,0.09400000,38.61299878,0.00015967,-0.11607462,10,0,1,2021-01-25 10:45:00,2021-01-25 12:44:00,71494,71495,33028.20000000,1,0.01312113
4.06550742,0.00593651,0.92479930,0.00340819,0.00807723,0.42195030,0.00391339,-0.16090780,0.70703088,0.98905436,-1.06002035,4.42217701,0.66617577,-2.15818922,99.67104471,0.45572808,4.31229417,0.10324439,45.15127318,0.00016512,0.00050865,11,0,1,2021-01-25 11:00:00,2021-01-25 12:44:00,71494,71496,33117.20000000,2,0.46226765
4.03882619,0.00589971,0.92514284,0.00337625,0.00804341,0.41975427,0.00324605,-0.28892344,0.53306928,0.83052640,-1.51997951,5.37295082,0.65002893,-2.33094262,99.47326647,-0.19777824,4.08864281,0.09730511,42.19668626,0.00019014,-0.00051230,11,0,1,2021-01-25 11:15:00,2021-01-25 12:44:00,71494,71497,33086.30000000,3,0.30632802
4.96866924,0.01125187,1.43421989,0.00702337,0.00691947,1.01501601,0.00692470,-1.50816132,-2.41356867,-2.02849607,-3.59364296,-1.61474175,0.17728617,-4.23592273,96.30997734,-0.04858768,1.10120964,0.01185649,28.80002730,0.98630539,0.00027401,23,0,0,2021-01-25 23:00:00,2021-01-25 23:59:00,71544,71544,32434.70000000,0,0.00000000
