method,row_id,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R,label,fold,probability
random_kfold,143,2018-01-19 05:45:00,2018-01-19 07:37:00,1183,1183,11274.6,0,0,0,3,0.0877918153701
random_kfold,144,2018-01-19 05:45:00,2018-01-19 07:37:00,1180,1183,11274.6,3,-0.94512401,0,3,0.0877918153701
random_kfold,145,2018-01-19 06:00:00,2018-01-19 06:11:00,1183,1184,11351.2,1,1.13233877,0,4,0.0134365260253
random_kfold,146,2018-01-19 06:15:00,2018-01-19 07:35:00,1183,1185,11306.4,2,0.4700832,0,2,0.00833125024403
random_kfold,147,2018-01-19 06:30:00,2018-01-19 07:08:00,1183,1186,11500.6,3,3.34084284,0,3,0.00540064475927
random_kfold,148,2018-01-19 08:15:00,2018-01-19 14:49:00,1193,1193,11534.2,0,0,0,1,0.00728283915035
random_kfold,149,2018-01-19 08:30:00,2018-01-19 09:33:00,1193,1194,11616,1,1.1819921,0,4,0.018539160384
random_kfold,150,2018-01-19 08:45:00,2018-01-19 08:47:00,1193,1195,11722.2,2,2.71655887,0,1,0.00694332833063
random_kfold,151,2018-01-19 09:00:00,2018-01-19 09:33:00,1193,1196,11624.2,3,1.30048031,0,3,0.0196015353076
random_kfold,152,2018-01-19 15:00:00,2018-01-19 17:32:00,1220,1220,11430.9,0,0,0,4,0.0517163847078
random_kfold,153,2018-01-19 15:15:00,2018-01-19 17:32:00,1220,1221,11431.8,1,0.01312233,0,1,0.0634890314332
random_kfold,154,2018-01-19 15:30:00,2018-01-19 15:34:00,1220,1222,11563.1,2,1.92752393,0,1,0.0443056039327
random_kfold,155,2018-01-19 15:45:00,2018-01-19 17:24:00,1220,1223,11519.4,3,1.29036209,0,3,0.0617040454223
random_kfold,156,2018-01-19 17:45:00,2018-01-19 17:48:00,1231,1231,11357,0,0,0,1,0.0758873912991
random_kfold,157,2018-01-19 18:00:00,2018-01-19 18:27:00,1232,1232,11222.9,0,0,0,3,0.0167926611686
random_kfold,158,2018-01-19 18:00:00,2018-01-19 18:27:00,1231,1232,11222.9,1,-1.96794928,0,4,0.130854542293
random_kfold,159,2018-01-19 18:15:00,2018-01-19 18:23:00,1232,1233,11276.4,1,0.79450647,0,2,0.0344146755074
random_kfold,160,2018-01-19 18:15:00,2018-01-19 18:23:00,1231,1233,11276.4,2,-1.1828241,0,5,0.0365588052111
random_kfold,161,2018-01-19 18:30:00,2018-01-22 07:00:00,1232,1234,11066.3,2,-2.32560212,0,4,0.165567170693
random_kfold,162,2018-01-19 18:30:00,2018-01-22 07:00:00,1231,1234,11066.3,3,-4.2660914,0,2,0.125564484315
random_kfold,163,2018-01-19 18:45:00,2018-01-19 19:30:00,1232,1235,11196.7,3,-0.38908541,0,5,0.0511424275455
random_kfold,164,2018-01-19 19:00:00,2018-01-19 19:30:00,1236,1236,11212.6,0,0,0,2,0.400573665487
random_kfold,165,2018-01-19 19:15:00,2018-01-19 19:17:00,1236,1237,11288.1,1,1.12224937,0,5,0.0475735013969
random_kfold,166,2018-01-19 19:30:00,2018-01-22 08:00:00,1236,1238,11155.2,2,-0.85320681,0,1,0.389852199739
random_kfold,167,2018-01-19 19:45:00,2018-01-22 08:03:00,1239,1239,11127.7,0,0,1,2,0.742301980688
random_kfold,168,2018-01-19 19:45:00,2018-01-22 08:03:00,1236,1239,11127.7,3,-1.26197314,1,1,0.776922043485
random_kfold,169,2018-01-19 20:00:00,2018-01-19 20:15:00,1239,1240,11218.1,1,1.35397851,0,1,0.0482499437173
random_kfold,170,2018-01-19 20:15:00,2018-01-22 08:04:00,1239,1241,11155.6,2,0.41787611,1,3,0.116960993663
random_kfold,171,2018-01-19 20:30:00,2018-01-21 22:59:00,1239,1242,11200.9,3,1.09636313,0,5,0.0921153003966
random_kfold,172,2018-01-19 21:45:00,2018-01-19 21:54:00,1247,1247,11436.3,0,0,0,3,0.0377067337342
random_kfold,173,2018-01-21 22:00:00,2018-01-21 22:44:00,1247,1248,11321.7,1,-1.67012058,0,3,0.0125226152043
random_kfold,174,2018-01-21 22:15:00,2018-01-21 22:47:00,1249,1249,11300.3,0,0,0,2,0.0229290306447
random_kfold,175,2018-01-21 22:15:00,2018-01-21 22:47:00,1247,1249,11300.3,2,-1.98199301,0,4,0.0130217001413
random_kfold,176,2018-01-21 22:30:00,2018-01-21 22:42:00,1249,1250,11341.5,1,0.60765348,0,3,0.0368611747743
random_kfold,177,2018-01-21 22:30:00,2018-01-21 22:42:00,1247,1250,11341.5,3,-1.38156572,0,4,0.00799111175176
random_kfold,178,2018-01-21 22:45:00,2018-01-21 22:53:00,1249,1251,11248.9,2,-0.75809197,0,5,0.0271868974071
random_kfold,179,2018-01-21 23:00:00,2018-01-22 04:17:00,1249,1252,11140.8,3,-2.35244492,1,4,0.0587329130078
random_kfold,180,2018-01-21 23:30:00,2018-01-22 02:07:00,1254,1254,11319.3,0,0,0,3,0.027885604147
random_kfold,181,2018-01-21 23:45:00,2018-01-22 02:06:00,1254,1255,11336.7,1,0.25619959,0,1,0.0470119716769
random_kfold,182,2018-01-22 00:00:00,2018-01-22 01:40:00,1254,1256,11466.9,2,2.17327927,0,4,0.14600534441
random_kfold,183,2018-01-22 00:15:00,2018-01-22 00:23:00,1254,1257,11583.4,3,3.88863858,0,1,0.0575550689499
random_kfold,184,2018-01-22 03:15:00,2018-01-22 03:26:00,1269,1269,11433.3,0,0,0,5,0.122852474003
random_kfold,185,2018-01-22 03:30:00,2018-01-22 11:56:00,1270,1270,11394.1,0,0,0,2,0.06331442904
random_kfold,186,2018-01-22 03:30:00,2018-01-22 11:56:00,1269,1270,11394.1,1,-0.57143024,0,3,0.0639705256522
random_kfold,187,2018-01-22 03:45:00,2018-01-22 05:52:00,1270,1271,11429.1,1,0.51196087,0,2,0.131122372738
random_kfold,188,2018-01-22 03:45:00,2018-01-22 05:52:00,1269,1271,11429.1,2,-0.06122467,0,2,0.131122372738
random_kfold,189,2018-01-22 04:00:00,2018-01-22 05:10:00,1270,1272,11466.1,2,1.05317664,0,4,0.0945324102963
random_kfold,190,2018-01-22 04:00:00,2018-01-22 05:10:00,1269,1272,11466.1,3,0.4781355,0,2,0.0372713916153
random_kfold,191,2018-01-22 04:15:00,2018-01-22 05:04:00,1270,1273,11578.8,3,2.70169064,0,3,0.108184158272
random_kfold,192,2018-01-25 01:00:00,2018-01-25 09:01:00,1452,1452,11244.8,0,0,0,3,0.0159107639321
random_kfold,193,2018-01-25 01:15:00,2018-01-25 01:53:00,1452,1453,11331.9,1,1.29096708,0,5,0.0150891546528
random_kfold,194,2018-01-25 01:30:00,2018-01-25 01:42:00,1452,1454,11394,2,2.21139253,0,2,0.0132356943389
random_kfold,195,2018-01-25 01:45:00,2018-01-25 01:52:00,1452,1455,11352.5,3,1.5962934,0,4,0.0225791913566
random_kfold,196,2018-01-25 09:15:00,2018-01-25 12:03:00,1485,1485,11148.2,0,0,0,2,0.205552980999
random_kfold,197,2018-01-25 09:30:00,2018-01-25 12:02:00,1485,1486,11163.2,1,0.22425145,0,5,0.116548870078
random_kfold,198,2018-01-25 09:45:00,2018-01-25 11:54:00,1485,1487,11198,2,0.74451481,0,2,0.193860317953
random_kfold,199,2018-01-25 10:00:00,2018-01-25 11:41:00,1485,1488,11255.2,3,1.59966033,0,4,0.143844326781
random_kfold,200,2018-01-25 13:00:00,2018-01-25 15:47:00,1500,1500,11009.1,0,0,0,4,0.358479224113
random_kfold,201,2018-01-25 13:15:00,2018-01-25 15:27:00,1500,1501,11114.5,1,1.59564966,0,2,0.262672305201
random_kfold,202,2018-01-25 13:30:00,2018-01-25 15:35:00,1500,1502,11098.3,2,1.350398,0,4,0.221624351026
random_kfold,203,2018-01-25 13:45:00,2018-01-25 15:24:00,1500,1503,11145.9,3,2.07101398,0,2,0.266620644728
random_kfold,204,2018-01-25 16:00:00,2018-01-25 20:34:00,1512,1512,10902.6,0,0,1,3,0.187025047961
random_kfold,205,2018-01-25 16:15:00,2018-01-25 16:56:00,1512,1513,10986.5,1,1.28256868,0,3,0.0719709349056
random_kfold,206,2018-01-25 16:30:00,2018-01-25 16:50:00,1512,1514,11034.1,2,2.01022386,0,3,0.0726068147257
random_kfold,207,2018-01-25 16:45:00,2018-01-25 16:50:00,1512,1515,11047.1,3,2.20895322,0,4,0.154425964885
random_kfold,208,2018-01-26 07:15:00,2018-01-26 07:35:00,1573,1573,11205,0,0,0,1,0.484152462096
random_kfold,209,2018-01-26 07:30:00,2018-01-26 07:41:00,1573,1574,11175.7,1,-0.43581734,0,2,0.500155927736
random_kfold,210,2018-01-26 07:45:00,2018-01-26 08:02:00,1575,1575,11031.2,0,0,0,4,0.390590752069
random_kfold,211,2018-01-26 07:45:00,2018-01-26 08:02:00,1573,1575,11031.2,2,-2.58515544,0,5,0.327053275992
random_kfold,212,2018-01-26 08:00:00,2018-01-26 08:04:00,1575,1576,10983.5,1,-0.72068315,0,2,0.201661951364
random_kfold,213,2018-01-26 08:00:00,2018-01-26 08:04:00,1573,1576,10983.5,3,-3.29466012,0,5,0.298113678066
random_kfold,214,2018-01-26 08:15:00,2018-01-26 08:22:00,1575,1577,10804.3,2,-3.42815529,0,2,0.233116371055
random_kfold,215,2018-01-26 08:30:00,2018-01-26 08:31:00,1575,1578,10578.4,3,-6.84120192,0,5,0.254367866198
